VB ==> 'cope' [7.83085356304E-4]
CD ==> '14,821' [2.82007896221E-4]
VB ==> 'weather' [3.91542678152E-4]
NN ==> 'pill' [2.27859638463E-4]
NN ==> 'minicrash' [7.59532128209E-5]
NNS ==> 'stones' [1.65371258475E-4]
NN ==> 'nobody' [1.51906425642E-4]
JJ ==> 'fundamental' [5.14226945492E-4]
NN ==> 'multitude' [7.59532128209E-5]
JJ ==> 'breezy' [1.71408981831E-4]
CD ==> '271-147' [2.82007896221E-4]
NN ==> 'paycheck' [7.59532128209E-5]
VBN ==> 'died' [4.68603561387E-4]
CD ==> '2,099' [2.82007896221E-4]
NNS ==> 'implications' [3.30742516951E-4]
JJ ==> 'equal' [8.57044909153E-4]
NNP ==> 'Scripps' [1.06269925611E-4]
NN ==> 'deadwood' [7.59532128209E-5]
JJ ==> 'low-ball' [1.71408981831E-4]
CD ==> '50,000' [0.00112803158488]
CD ==> '45,000' [8.46023688663E-4]
NNP ==> 'Wis.' [1.06269925611E-4]
NNP ==> 'Namibia' [1.06269925611E-4]
NNP ==> 'Ward' [0.00138150903294]
NNS ==> 'users' [3.30742516951E-4]
VB ==> 'invent' [3.91542678152E-4]
VBD ==> 'controlled' [3.28623069339E-4]
NN ==> 'settlement' [4.55719276925E-4]
NN ==> 'one-upsmanship' [7.59532128209E-5]
JJ ==> 'judicial' [5.14226945492E-4]
PRP ==> 'them' [0.0407925407925]
NN ==> 'apology' [1.51906425642E-4]
VBN ==> 'cultivated' [4.68603561387E-4]
VBN ==> 'staid' [4.68603561387E-4]
NN ==> 'tender' [3.03812851284E-4]
NNS ==> 'suspensions' [3.30742516951E-4]
NN ==> 'venture' [3.79766064105E-4]
VBZ ==> 'finds' [4.70588235294E-4]
JJ ==> 'stellar' [3.42817963661E-4]
CD ==> '6.6' [5.64015792442E-4]
NN ==> 'citizen' [2.27859638463E-4]
VBP ==> 'ask' [7.57002271007E-4]
NN ==> 'load' [7.59532128209E-5]
NNP ==> 'Brent' [1.06269925611E-4]
JJ ==> 'friendly' [6.85635927323E-4]
JJS ==> 'Most' [0.032967032967]
VB ==> 'create' [0.00234925606891]
NN ==> 'resolution' [2.27859638463E-4]
CD ==> '644' [5.64015792442E-4]
VB ==> 'retain' [0.00117462803446]
NN ==> 'visit' [3.79766064105E-4]
NNP ==> 'Common' [1.06269925611E-4]
CD ==> '214' [2.82007896221E-4]
NNP ==> 'L.P.' [1.06269925611E-4]
VB ==> 'fuel' [3.91542678152E-4]
NNS ==> 'index-options' [1.65371258475E-4]
NNP ==> 'Pennview' [1.06269925611E-4]
VBG ==> 'speculating' [6.84931506849E-4]
JJ ==> 'taxable' [3.42817963661E-4]
NN ==> 'pain' [7.59532128209E-5]
VBN ==> 'estimated' [0.00562324273664]
VBN ==> 'disputed' [4.68603561387E-4]
NNP ==> 'Youths' [1.06269925611E-4]
JJ ==> 'juvenile' [1.71408981831E-4]
RB ==> 'often' [0.00850460666194]
RB ==> 'deliberately' [3.54358610914E-4]
JJ ==> 'Brisk' [1.71408981831E-4]
NNP ==> 'Hopwood' [1.06269925611E-4]
VBG ==> 'Assuming' [0.0013698630137]
NNS ==> 'scholars' [3.30742516951E-4]
NN ==> 'concession' [1.51906425642E-4]
NN ==> 'grain' [0.00113929819231]
VBN ==> 'resulted' [4.68603561387E-4]
CD ==> '372.14' [2.82007896221E-4]
NN ==> 'Erbamont' [7.59532128209E-5]
CD ==> '7.90' [0.00112803158488]
JJ ==> 'Unable' [1.71408981831E-4]
VBD ==> 'tied' [3.28623069339E-4]
VBZ ==> 'promises' [9.41176470588E-4]
NNP ==> 'Bordeaux' [3.18809776833E-4]
NNP ==> 'All' [1.06269925611E-4]
NN ==> 'bureaucracy' [1.51906425642E-4]
NNS ==> 'desires' [1.65371258475E-4]
NNP ==> 'Krenz' [1.06269925611E-4]
NN ==> 'pricing' [3.79766064105E-4]
JJ ==> 'test-preparation' [1.71408981831E-4]
NNS ==> 'conversations' [3.30742516951E-4]
JJ ==> 'adequate' [1.71408981831E-4]
NNS ==> 'perceptions' [1.65371258475E-4]
VBP ==> 'receive' [0.00151400454201]
VBP ==> 'follow' [7.57002271007E-4]
JJ ==> 'New' [0.00102845389098]
CD ==> '11,000' [5.64015792442E-4]
NNS ==> 'glitches' [1.65371258475E-4]
VBN ==> 'maintained' [9.37207122774E-4]
RB ==> 'Back' [3.54358610914E-4]
NNS ==> 'houses' [0.00115759880933]
NN ==> 'administration' [0.00227859638463]
VBN ==> 'echoed' [4.68603561387E-4]
NNPS ==> 'Builders' [0.00409836065574]
NNS ==> 'rifles' [3.30742516951E-4]
NN ==> 'price' [0.00501291204618]
JJ ==> 'international' [0.00308536167295]
NNPS ==> 'Lawyers' [0.00409836065574]
NNS ==> 'cancers' [1.65371258475E-4]
VBN ==> 'averted' [4.68603561387E-4]
NN ==> 'passbook' [7.59532128209E-5]
NN ==> 'information' [0.00197478353334]
NNP ==> 'Cara' [2.12539851222E-4]
NNP ==> 'Ed' [2.12539851222E-4]
NNP ==> 'Jobs' [1.06269925611E-4]
CD ==> '446.62' [2.82007896221E-4]
NNP ==> 'Banking' [3.18809776833E-4]
NNS ==> 'graders' [4.96113775426E-4]
NNP ==> 'Tatsunori' [1.06269925611E-4]
NNP ==> 'Charter' [1.06269925611E-4]
NN ==> 'substance' [3.79766064105E-4]
NN ==> 'one-third' [2.27859638463E-4]
RB ==> 'potentially' [3.54358610914E-4]
NN ==> 'barge' [2.27859638463E-4]
NNS ==> 'programs' [0.00380353894493]
NNS ==> 'parallels' [3.30742516951E-4]
JJ ==> 'appropriate' [1.71408981831E-4]
JJ ==> 'uncharted' [3.42817963661E-4]
JJ ==> 'weak' [6.85635927323E-4]
VB ==> 'train' [7.83085356304E-4]
NNS ==> 'microcomputers' [1.65371258475E-4]
VBG ==> 'initialing' [6.84931506849E-4]
VB ==> 'offset' [0.00156617071261]
VBZ ==> 'views' [4.70588235294E-4]
VBD ==> 'begot' [3.28623069339E-4]
RB ==> 'unrealistically' [3.54358610914E-4]
NNS ==> 'practitioners' [3.30742516951E-4]
CD ==> '8.50' [8.46023688663E-4]
IN ==> 'unless' [9.13056710967E-4]
NN ==> 'block' [2.27859638463E-4]
VBN ==> 'sustained' [9.37207122774E-4]
NN ==> 'damage' [2.27859638463E-4]
NNP ==> 'LSI' [1.06269925611E-4]
CD ==> '1983-85' [2.82007896221E-4]
JJ ==> 'stunned' [1.71408981831E-4]
NN ==> 'story' [4.55719276925E-4]
VB ==> 'house' [7.83085356304E-4]
NNP ==> 'Calif' [3.18809776833E-4]
JJ ==> 'one-day' [3.42817963661E-4]
NNP ==> 'Correll' [2.12539851222E-4]
NNP ==> 'Commission' [0.00170031880978]
VBZ ==> 'threatens' [4.70588235294E-4]
RB ==> 'Invariably' [3.54358610914E-4]
VBZ ==> 'Earns' [4.70588235294E-4]
NNP ==> 'HHS' [3.18809776833E-4]
JJ ==> 'abortion-related' [1.71408981831E-4]
NNS ==> 'referrals' [1.65371258475E-4]
NNS ==> 'tons' [0.00165371258475]
NNP ==> 'Islamabad' [1.06269925611E-4]
NNP ==> 'Dynamics' [1.06269925611E-4]
JJ ==> '30-minute' [1.71408981831E-4]
VBP ==> 'consider' [0.00227100681302]
NNP ==> 'Schwab' [1.06269925611E-4]
NNS ==> 'semiconductors' [1.65371258475E-4]
NN ==> 'announcer' [3.79766064105E-4]
VBN ==> 'fixed' [0.00421743205248]
NNPS ==> 'Parkinson' [0.00409836065574]
IN ==> 'aboard' [1.01450745663E-4]
JJ ==> 'Big' [3.42817963661E-4]
NNS ==> 'solutions' [1.65371258475E-4]
NNS ==> 'obstacles' [3.30742516951E-4]
NNP ==> 'Irving' [1.06269925611E-4]
JJS ==> 'least' [0.131868131868]
CD ==> '148.9' [2.82007896221E-4]
NN ==> 'markup' [7.59532128209E-5]
NN ==> 'wine' [0.00129120461796]
NNP ==> 'Midwest' [4.25079702444E-4]
NNP ==> 'Underwood' [2.12539851222E-4]
NNP ==> 'Rae' [1.06269925611E-4]
CD ==> '6.5' [5.64015792442E-4]
NNS ==> 'restructurings' [1.65371258475E-4]
CD ==> '1.28' [2.82007896221E-4]
NN ==> 'violence' [1.51906425642E-4]
NN ==> 'worker' [3.79766064105E-4]
VBG ==> 'depending' [6.84931506849E-4]
JJ ==> 'predictable' [1.71408981831E-4]
VBD ==> 'touched' [3.28623069339E-4]
VBG ==> 'eyeing' [6.84931506849E-4]
NN ==> 'paperback' [7.59532128209E-5]
NN ==> 'sense' [5.31672489746E-4]
JJ ==> 'one-country' [1.71408981831E-4]
VBN ==> 'kept' [0.00140581068416]
VBG ==> 'hailing' [6.84931506849E-4]
JJ ==> 'muzzling' [1.71408981831E-4]
CD ==> '16.9' [2.82007896221E-4]
VBP ==> 'account' [0.00227100681302]
NN ==> 'matter' [9.87391766672E-4]
VBG ==> 'staying' [6.84931506849E-4]
VBN ==> 'exhibited' [4.68603561387E-4]
RB ==> 'frankly' [3.54358610914E-4]
VB ==> 'note' [3.91542678152E-4]
VB ==> 'prove' [0.00313234142522]
VBG ==> 'reshaping' [0.0013698630137]
VB ==> 'conduct' [3.91542678152E-4]
VB ==> 'equip' [3.91542678152E-4]
NN ==> 'lung' [1.51906425642E-4]
NN ==> 'strategy' [6.07625702567E-4]
NN ==> 'district' [8.3548534103E-4]
NN ==> 'amendment' [3.79766064105E-4]
VBN ==> 'obligated' [4.68603561387E-4]
NN ==> 'Interleukin-3' [3.03812851284E-4]
JJ ==> 'internal' [0.00102845389098]
JJ ==> 'conceivable' [1.71408981831E-4]
NN ==> 'interpretation' [3.03812851284E-4]
NNS ==> 'portfolios' [8.26856292376E-4]
JJ ==> 'legislative' [8.57044909153E-4]
VB ==> 'view' [3.91542678152E-4]
VBG ==> 'forecasting' [6.84931506849E-4]
NN ==> 'polyproplene' [7.59532128209E-5]
VBP ==> 'weaken' [7.57002271007E-4]
NNPS ==> 'Futures' [0.00819672131148]
VB ==> 'spend' [0.00117462803446]
JJ ==> 'mechanical' [6.85635927323E-4]
NN ==> 'knife' [7.59532128209E-5]
CD ==> '9.32' [2.82007896221E-4]
NNP ==> 'Lancaster' [2.12539851222E-4]
NN ==> 'property\\/casualty' [1.51906425642E-4]
NNP ==> 'SEC' [6.37619553666E-4]
VBN ==> 'anticipated' [0.00140581068416]
VBN ==> 'said' [0.00656044985942]
JJ ==> 'Sino-U.S.' [1.71408981831E-4]
NN ==> 'Year' [1.51906425642E-4]
CD ==> '19.95' [2.82007896221E-4]
NNS ==> 'clubs' [3.30742516951E-4]
NNPS ==> 'Brothers' [0.0122950819672]
NN ==> 'behemoth' [7.59532128209E-5]
VBG ==> 'obtaining' [6.84931506849E-4]
RB ==> 'afterwards' [3.54358610914E-4]
NN ==> 'hypocrisy' [7.59532128209E-5]
NN ==> 'superconductor' [3.03812851284E-4]
NNP ==> 'Random' [0.00127523910733]
NNS ==> 'traders' [0.00793782040681]
RB ==> 'swiftly' [0.00106307583274]
NNS ==> 'Sundays' [1.65371258475E-4]
NN ==> 'turmoil' [1.51906425642E-4]
NNP ==> 'Herald' [0.00138150903294]
RB ==> 'Again' [3.54358610914E-4]
CD ==> '9.82' [2.82007896221E-4]
NNS ==> 'technologies' [1.65371258475E-4]
VBP ==> 'exhaust' [7.57002271007E-4]
VBD ==> 'solved' [3.28623069339E-4]
NNP ==> 'Cannell' [3.18809776833E-4]
VB ==> 'coordinate' [3.91542678152E-4]
NN ==> 'vacancy' [7.59532128209E-5]
NNP ==> 'Texaco' [2.12539851222E-4]
JJR ==> 'stronger' [0.0131233595801]
JJ ==> 'low-tech' [1.71408981831E-4]
NN ==> 'illegality' [7.59532128209E-5]
CD ==> '2.2' [0.00112803158488]
NNP ==> 'Christie' [1.06269925611E-4]
NNP ==> 'Robert' [0.00255047821467]
NNS ==> 'payouts' [4.96113775426E-4]
JJ ==> 'acid' [5.14226945492E-4]
NN ==> 'market' [0.0133677654565]
JJ ==> 'savings-and-loan' [3.42817963661E-4]
VBZ ==> 'produces' [4.70588235294E-4]
JJ ==> 'widespread' [8.57044909153E-4]
CD ==> '43' [8.46023688663E-4]
JJ ==> 'empty' [1.71408981831E-4]
JJ ==> 'prestigious' [6.85635927323E-4]
CD ==> '310' [5.64015792442E-4]
RB ==> 'Sure' [3.54358610914E-4]
NN ==> 'metal' [2.27859638463E-4]
NNS ==> 'amendments' [3.30742516951E-4]
VBD ==> 'found' [0.00427209990141]
RB ==> 'honorably' [3.54358610914E-4]
NNP ==> 'Orrick' [1.06269925611E-4]
NNS ==> 'Vacancies' [1.65371258475E-4]
NN ==> 'participant' [7.59532128209E-5]
NNP ==> 'Germany' [8.50159404888E-4]
IN ==> 'without' [0.00294207162423]
JJ ==> 'elaborate' [3.42817963661E-4]
JJ ==> 'controlled' [1.71408981831E-4]
NNP ==> 'Henry' [4.25079702444E-4]
VBN ==> 'faded' [4.68603561387E-4]
VBG ==> 'attempting' [0.00342465753425]
NN ==> 'action' [0.00205073674616]
NNP ==> 'Vitulli' [2.12539851222E-4]
MD ==> 'wo' [0.0204962243797]
NNS ==> 'symptoms' [1.65371258475E-4]
NNP ==> 'Macheski' [1.06269925611E-4]
NN ==> 'type' [8.3548534103E-4]
RB ==> 'that' [0.00106307583274]
NNS ==> 'students' [0.00512650901273]
NNS ==> 'shares' [0.0188523234662]
CD ==> '15.5' [2.82007896221E-4]
NNP ==> 'Sun' [2.12539851222E-4]
CD ==> 'seven' [0.00253807106599]
NNS ==> 'sources' [0.0013229700678]
CD ==> '99.1' [2.82007896221E-4]
IN ==> 'within' [0.00131885969362]
NNP ==> 'Mark' [4.25079702444E-4]
NNP ==> 'Train' [1.06269925611E-4]
JJ ==> '120-a-share' [1.71408981831E-4]
NN ==> 'call' [3.03812851284E-4]
NNP ==> 'Salmore' [2.12539851222E-4]
VBG ==> 'calling' [6.84931506849E-4]
NN ==> 'nail' [7.59532128209E-5]
VB ==> 'ring' [0.00117462803446]
VBP ==> 'run' [0.00151400454201]
CD ==> '1.18' [2.82007896221E-4]
NNP ==> 'Open' [1.06269925611E-4]
NN ==> 'checkbook' [7.59532128209E-5]
NNP ==> 'Pty.' [1.06269925611E-4]
NNS ==> 'decliners' [1.65371258475E-4]
NNP ==> 'Patch' [1.06269925611E-4]
NNS ==> 'rapists' [1.65371258475E-4]
NNP ==> 'Composite' [1.06269925611E-4]
NNS ==> 'cents' [0.0115759880933]
RB ==> 'carefully' [3.54358610914E-4]
VBG ==> 'undercutting' [6.84931506849E-4]
NNP ==> 'Journal' [0.00106269925611]
JJ ==> 'degenerative' [1.71408981831E-4]
NN ==> 'deficit' [4.55719276925E-4]
NNP ==> 'Princeton' [2.12539851222E-4]
NNP ==> 'Des' [3.18809776833E-4]
JJ ==> 'explanatory' [1.71408981831E-4]
NNP ==> 'Springs' [2.12539851222E-4]
JJ ==> 'inevitable' [1.71408981831E-4]
NNP ==> 'Roosevelt' [1.06269925611E-4]
NNP ==> 'Sandra' [1.06269925611E-4]
NN ==> 'shipping' [1.51906425642E-4]
NNS ==> 'exposures' [4.96113775426E-4]
VB ==> 'cheat' [3.91542678152E-4]
NNP ==> 'Hummerstone' [2.12539851222E-4]
NNS ==> 'gyrations' [9.92227550852E-4]
NNS ==> 'wives' [1.65371258475E-4]
VBG ==> 'using' [0.0109589041096]
NNPS ==> 'Donuts' [0.00409836065574]
VBG ==> 'ushering' [6.84931506849E-4]
VB ==> 'reprove' [3.91542678152E-4]
JJ ==> 'anemic' [1.71408981831E-4]
RB ==> 'spectacularly' [3.54358610914E-4]
VBD ==> 'refused' [9.85869208018E-4]
CD ==> '1991-1999' [2.82007896221E-4]
NNP ==> 'Barrett' [1.06269925611E-4]
NNP ==> 'Va.' [2.12539851222E-4]
VBN ==> 'advertised' [9.37207122774E-4]
NN ==> 'code' [1.51906425642E-4]
NN ==> 'detail' [7.59532128209E-5]
CD ==> '225,000' [2.82007896221E-4]
JJ ==> 'hard' [0.00119986287281]
VBD ==> 'forecast' [3.28623069339E-4]
NNP ==> 'Laura' [1.06269925611E-4]
NN ==> 'slew' [7.59532128209E-5]
NNP ==> 'Cincinnati' [2.12539851222E-4]
VB ==> 'seem' [7.83085356304E-4]
VB ==> 'check' [0.00117462803446]
JJ ==> 'particular' [0.00119986287281]
NNP ==> 'Contra' [1.06269925611E-4]
VBZ ==> 'casts' [9.41176470588E-4]
NN ==> 'advice' [7.59532128209E-5]
NN ==> 'deregulation' [7.59532128209E-5]
NNP ==> 'Dugdale' [1.06269925611E-4]
CD ==> '6.84' [2.82007896221E-4]
NNS ==> 'Spreads' [1.65371258475E-4]
VBG ==> 'snaking' [6.84931506849E-4]
NN ==> 'mining' [7.59532128209E-5]
NNP ==> 'Criminal' [1.06269925611E-4]
VBG ==> 'Following' [6.84931506849E-4]
VB ==> 'Compare' [3.91542678152E-4]
VBN ==> 'midsized' [4.68603561387E-4]
VBZ ==> 'decides' [4.70588235294E-4]
RB ==> 'indefinitely' [7.08717221828E-4]
NNS ==> 'copies' [8.26856292376E-4]
NN ==> 'gambling' [7.59532128209E-5]
NN ==> 'sticker-shock' [7.59532128209E-5]
NNPS ==> 'Appropriations' [0.00409836065574]
VBN ==> 'renewed' [0.00140581068416]
NN ==> 'stature' [1.51906425642E-4]
CD ==> '72' [5.64015792442E-4]
VBD ==> 'emphasized' [3.28623069339E-4]
NNP ==> 'Corp.' [0.0124335812965]
NNP ==> 'Professors' [1.06269925611E-4]
NNP ==> 'Bankers' [3.18809776833E-4]
NNS ==> 'texts' [3.30742516951E-4]
NNP ==> 'Millis' [1.06269925611E-4]
VBG ==> 'reaching' [0.0013698630137]
NNP ==> 'Charles' [0.00106269925611]
VBD ==> 'attributed' [0.00131449227736]
VBD ==> 'questioned' [3.28623069339E-4]
NNS ==> 'magazines' [1.65371258475E-4]
JJ ==> 'uncanny' [1.71408981831E-4]
NNPS ==> 'Facilities' [0.00409836065574]
VBP ==> 'send' [7.57002271007E-4]
NNS ==> 'indications' [1.65371258475E-4]
VBP ==> 'appeal' [7.57002271007E-4]
NNP ==> 'Houghton' [1.06269925611E-4]
VBP ==> 'contrast' [7.57002271007E-4]
VB ==> 'run' [0.00313234142522]
JJ ==> 'quantitative' [1.71408981831E-4]
VB ==> 'glamorize' [3.91542678152E-4]
NN ==> 'Demand' [7.59532128209E-5]
VBN ==> 'ranged' [0.00140581068416]
JJ ==> 'high-level' [1.71408981831E-4]
VBD ==> 'added' [0.0124876766349]
NNP ==> 'FERC' [1.06269925611E-4]
NNP ==> 'Wine' [2.12539851222E-4]
RB ==> 'n't' [0.115166548547]
NNP ==> 'Providence' [2.12539851222E-4]
JJ ==> 'Municipal' [1.71408981831E-4]
CD ==> '992,000' [2.82007896221E-4]
NNP ==> 'Bowes' [1.06269925611E-4]
NNP ==> 'Claire' [1.06269925611E-4]
NNS ==> 'protocols' [1.65371258475E-4]
NN ==> 'scale' [1.51906425642E-4]
JJ ==> 'unenticing' [1.71408981831E-4]
NNS ==> 'Fears' [1.65371258475E-4]
JJ ==> 'volatile' [6.85635927323E-4]
RB ==> 'privately' [0.00212615166549]
VB ==> 'accommodate' [0.00117462803446]
VBN ==> 'denied' [0.00140581068416]
NN ==> 'addition' [0.00174692389488]
NNP ==> 'Revolution' [1.06269925611E-4]
VB ==> 'unveil' [7.83085356304E-4]
JJ ==> 'definitive' [1.71408981831E-4]
VBN ==> 'tailored' [4.68603561387E-4]
RB ==> 'Generally' [3.54358610914E-4]
VBN ==> 'chaired' [9.37207122774E-4]
NNP ==> 'War' [4.25079702444E-4]
JJ ==> 'two-week' [3.42817963661E-4]
NN ==> 'allocation' [1.51906425642E-4]
WRB ==> 'Where' [0.0112359550562]
JJ ==> 'unspecified' [1.71408981831E-4]
IN ==> 'before' [0.00426093131785]
VBN ==> 'alienated' [4.68603561387E-4]
NN ==> 'Quant' [7.59532128209E-5]
NNP ==> 'North' [2.12539851222E-4]
NN ==> 'breakdown' [7.59532128209E-5]
NN ==> 'work' [0.0014431110436]
JJ ==> 'easy-to-read' [1.71408981831E-4]
VBD ==> 'asked' [0.00295760762406]
VB ==> 'attempt' [7.83085356304E-4]
VBN ==> 'revived' [0.00140581068416]
NN ==> 'chip' [3.79766064105E-4]
VBN ==> 'read' [4.68603561387E-4]
NN ==> 'door' [4.55719276925E-4]
NNP ==> 'Institution' [2.12539851222E-4]
NNP ==> 'Larry' [3.18809776833E-4]
NNP ==> 'Social' [1.06269925611E-4]
JJ ==> 'inappropriate' [3.42817963661E-4]
NNS ==> 'riders' [1.65371258475E-4]
NN ==> 'developer' [7.59532128209E-5]
VB ==> 'undo' [3.91542678152E-4]
JJ ==> 'combined' [1.71408981831E-4]
CD ==> '228' [5.64015792442E-4]
VB ==> 'accompany' [3.91542678152E-4]
NN ==> 'self' [7.59532128209E-5]
VBG ==> 'marching' [0.0013698630137]
JJ ==> 'recession-inspired' [1.71408981831E-4]
NNS ==> 'transplants' [0.00148834132628]
NNP ==> 'Claude' [1.06269925611E-4]
VBZ ==> 'begins' [0.00188235294118]
NN ==> 'sunlight' [7.59532128209E-5]
VBZ ==> 'awards' [4.70588235294E-4]
NN ==> 'negotiator' [7.59532128209E-5]
NNP ==> 'Review' [1.06269925611E-4]
NN ==> 'management' [0.00167097068206]
NNS ==> 'attempts' [3.30742516951E-4]
NN ==> 'lawyer' [6.07625702567E-4]
NN ==> 'morale' [7.59532128209E-5]
NN ==> 'lure' [7.59532128209E-5]
NN ==> 'royalty' [7.59532128209E-5]
NNS ==> 'POTABLES' [1.65371258475E-4]
NNP ==> 'Stronach' [5.31349628055E-4]
NN ==> 'fledgling' [7.59532128209E-5]
NN ==> 'impact' [4.55719276925E-4]
NN ==> 'creativity' [1.51906425642E-4]
NNP ==> 'Longwood' [1.06269925611E-4]
NN ==> 'angle' [1.51906425642E-4]
NNS ==> 'tags' [1.65371258475E-4]
JJ ==> 'two-year-old' [1.71408981831E-4]
JJ ==> 'safe' [1.71408981831E-4]
NN ==> 'term' [9.11438553851E-4]
NNS ==> 'bills' [0.00314205391103]
VBN ==> 'played' [0.00140581068416]
NNP ==> 'La.' [1.06269925611E-4]
VB ==> 'carry' [0.00313234142522]
VB ==> 'boast' [3.91542678152E-4]
VBP ==> 'battle' [7.57002271007E-4]
VB ==> 'serve' [0.00156617071261]
JJ ==> 'Democratic' [8.57044909153E-4]
NNP ==> 'Mehta' [2.12539851222E-4]
JJ ==> 'fetal-tissue' [0.00137127185465]
CD ==> '282' [2.82007896221E-4]
NN ==> 'spin-off' [7.59532128209E-5]
NNP ==> 'Research' [0.00223166843783]
NNS ==> 'droughts' [3.30742516951E-4]
VBN ==> 'cushioned' [4.68603561387E-4]
JJ ==> 'after-tax' [6.85635927323E-4]
NN ==> 'rope' [7.59532128209E-5]
NNP ==> 'Egypt' [2.12539851222E-4]
JJ ==> 'overall' [0.00119986287281]
VBD ==> 'backed' [3.28623069339E-4]
JJ ==> 'Due' [3.42817963661E-4]
NN ==> 'livestock' [7.59532128209E-5]
NNS ==> 'facilities' [4.96113775426E-4]
JJ ==> 'corn-buying' [1.71408981831E-4]
VBD ==> 'gave' [0.00328623069339]
NNP ==> 'Earle' [1.06269925611E-4]
NNP ==> 'Z.' [1.06269925611E-4]
VBZ ==> 'stresses' [4.70588235294E-4]
VB ==> 'unload' [3.91542678152E-4]
NN ==> 'alcohol' [4.55719276925E-4]
NN ==> 'harvest' [3.03812851284E-4]
CD ==> '108' [2.82007896221E-4]
VBZ ==> 'forces' [9.41176470588E-4]
NNS ==> 'ships' [0.00115759880933]
NNP ==> 'Chile' [2.12539851222E-4]
NNP ==> 'Integra' [2.12539851222E-4]
RB ==> 'partially' [0.00106307583274]
NNPS ==> 'Dealers' [0.00819672131148]
VBN ==> 'paid' [0.00702905342081]
JJ ==> 'sorry' [1.71408981831E-4]
NNS ==> 'watchers' [4.96113775426E-4]
CD ==> '9.3' [2.82007896221E-4]
NN ==> 'promotion' [7.59532128209E-4]
VBN ==> 'awarded' [0.00187441424555]
RB ==> 'probably' [0.0049610205528]
JJ ==> 'mouth-up' [1.71408981831E-4]
NNS ==> 'neutrons' [1.65371258475E-4]
NN ==> 'BMP-1' [1.51906425642E-4]
NNS ==> 'auspices' [1.65371258475E-4]
NNP ==> 'Waste' [2.12539851222E-4]
JJ ==> 'sure' [8.57044909153E-4]
VB ==> 'figure' [7.83085356304E-4]
NN ==> 'brain' [7.59532128209E-5]
NN ==> 'black' [7.59532128209E-5]
VB ==> 'acquire' [0.00391542678152]
JJ ==> 'several' [0.00548508741858]
JJ ==> 'standardized' [0.00119986287281]
VBN ==> 'thought' [9.37207122774E-4]
NN ==> 'designer' [3.03812851284E-4]
IN ==> 'On' [0.00172466267627]
NNP ==> 'Public' [4.25079702444E-4]
NNP ==> 'Book' [1.06269925611E-4]
NNP ==> 'Division' [1.06269925611E-4]
NNP ==> 'Ballantine\\/Del' [1.06269925611E-4]
NN ==> 'powwow' [7.59532128209E-5]
NNS ==> 'fluctuations' [1.65371258475E-4]
CD ==> '125' [0.00112803158488]
VBG ==> 'conceding' [6.84931506849E-4]
VB ==> 'design' [7.83085356304E-4]
NNP ==> 'Pont' [2.12539851222E-4]
VBP ==> 'suffer' [0.00151400454201]
MD ==> 'Could' [0.00107874865156]
NNS ==> 'Shipments' [1.65371258475E-4]
RBS ==> 'most' [0.942857142857]
CD ==> '53' [0.00112803158488]
NNP ==> 'Mason' [7.43889479277E-4]
VBP ==> 'affect' [7.57002271007E-4]
VB ==> 'encounter' [3.91542678152E-4]
VB ==> 'craft' [3.91542678152E-4]
NN ==> 'setback' [1.51906425642E-4]
NN ==> 'picture' [3.79766064105E-4]
NNP ==> 'II' [0.00233793836344]
CD ==> '13.90' [2.82007896221E-4]
RB ==> 'nearby' [3.54358610914E-4]
NNP ==> 'National' [0.00212539851222]
JJ ==> 'Anglian' [1.71408981831E-4]
NN ==> 'gallium' [7.59532128209E-5]
VBG ==> 'signaling' [6.84931506849E-4]
NNS ==> 'directors' [0.00115759880933]
NNP ==> 'Bew' [1.06269925611E-4]
NNP ==> 'Church' [3.18809776833E-4]
JJ ==> '36-minute' [1.71408981831E-4]
JJ ==> 'stock-selection' [1.71408981831E-4]
CD ==> '4.3' [5.64015792442E-4]
VBG ==> 'clearing' [6.84931506849E-4]
JJ ==> 'Several' [0.00102845389098]
NN ==> 'S&L' [1.51906425642E-4]
NN ==> 'DEPOSIT' [7.59532128209E-5]
NN ==> 'decade' [5.31672489746E-4]
NN ==> 'symbol' [1.51906425642E-4]
NN ==> 'Bond' [1.51906425642E-4]
VB ==> 'cost' [0.00156617071261]
NN ==> 'discontent' [7.59532128209E-5]
NNP ==> 'Cluff' [1.06269925611E-4]
VB ==> 'strip' [3.91542678152E-4]
RB ==> 'downright' [3.54358610914E-4]
NN ==> 'telegraph' [7.59532128209E-5]
NNS ==> 'sponsors' [1.65371258475E-4]
NN ==> 'effort' [8.3548534103E-4]
VB ==> 'regulate' [7.83085356304E-4]
NN ==> 'movie' [6.07625702567E-4]
VBN ==> 'judged' [4.68603561387E-4]
NNP ==> 'Prize' [1.06269925611E-4]
NNP ==> 'House' [0.00584484590861]
NN ==> 'anything' [9.11438553851E-4]
NNP ==> 'Nationale' [1.06269925611E-4]
JJ ==> 'unique' [1.71408981831E-4]
JJ ==> 'impressive' [1.71408981831E-4]
NNP ==> 'People' [1.06269925611E-4]
VBG ==> 'advertising' [0.00205479452055]
NNS ==> 'generalizations' [1.65371258475E-4]
CD ==> '1.39' [2.82007896221E-4]
VB ==> 'purchase' [7.83085356304E-4]
NN ==> 'adviser' [3.79766064105E-4]
RB ==> 'Already' [3.54358610914E-4]
JJ ==> 'cast-iron' [1.71408981831E-4]
VB ==> 'receive' [0.00469851213782]
